source_file,method,beam,batch_mode,batch_size,model,idx,inputs,equation,verified,elapsed_s,depth0_max_score,depth0_mean_score,depth0_min_score,depth0_n_candidates,depth0_score_1,depth0_score_2,depth0_score_3,depth0_score_4,depth0_score_5,depth1_max_score,depth1_mean_score,depth1_min_score,depth1_n_candidates,depth1_score_1,depth1_score_2,depth1_score_3,depth1_score_4,depth1_score_5,depth2_max_score,depth2_mean_score,depth2_min_score,depth2_n_candidates,depth2_score_1,depth2_score_2,depth2_score_3,depth2_score_4,depth2_score_5
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,68,3 9 10 13,(13 - 10) * 9 - 3 = 24,True,121.84,60.0,52.4,22.0,5,60.0,60.0,60.0,60.0,22.0,60.0,48.001,40.001000000000005,5,60.0,60.0,40.001000000000005,40.001000000000005,40.001000000000005,60.0,56.0,40.001000000000005,5,60.0,60.0,60.0,60.0,40.001000000000005
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,81,5 8 8 8,(8 * 5) - 8 - 8 = 24,True,122.69,60.0,29.001,2.001,5,60.0,41.0,40.001000000000005,2.001,2.001,60.0,40.8,21.001,5,60.0,60.0,41.0,22.0,21.001,60.0,48.001,20.002000000000002,5,60.0,60.0,60.0,40.001,20.002000000000002
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,62,1 3 8 13,(13 + 8 + 3) * 1 = 24,True,63.1,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,60.0,52.0,40.001000000000005,5,60.0,60.0,60.0,40.001000000000005,40.001000000000005,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,55,7 8 8 12,8 * (8 - (12 - 7)) = 24,True,64.76,60.0,48.6,41.0,5,60.0,60.0,41.0,41.0,41.0,60.0,52.4,41.0,5,60.0,60.0,60.0,41.0,41.0,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001,0.003,0.003
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,69,2 3 4 7,(7 + 3) * 2 + 4 = 24,True,123.56,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,44.001,40.001000000000005,5,60.0,40.001000000000005,40.001000000000005,40.001000000000005,40.001000000000005,60.0,52.0,20.002000000000002,5,60.0,60.0,60.0,60.0,20.002000000000002
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,46,1 4 4 11,(11 - 1 - 4) * 4 = 24,True,127.18,60.0,33.0,20.002000000000002,5,60.0,41.0,22.0,22.0,20.002000000000002,60.0,48.001,40.001,5,60.0,60.0,40.001,40.001,40.001,60.0,48.001,0.003,5,60.0,60.0,60.0,60.0,0.003
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,97,2 4 9 12,(12 - 9) * (2 * 4) = 24,True,69.83,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,56.0,40.001000000000005,5,60.0,60.0,60.0,60.0,40.001000000000005,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,82,6 8 8 12,12 * (8 / (8 - 6)) = 24,False,247.49,60.0,52.4,41.0,5,60.0,60.0,60.0,41.0,41.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,20.002,0.003,5,60.0,40.001000000000005,0.003,0.003,0.003
tot_b5.rescored.jsonl,tot,5,batched,,gemini-3.1-flash-lite,71,1 2 6 10,(10 + 6 * 2) + 1 = 24,False,11.68,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,0.003,0.003,0.003,5,0.003,0.003,0.003,0.003,0.003,20.002,4.003,0.003,5,20.002,0.003,0.003,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,5,1 11 11 13,(13 - 11) * (11 + 1) = 24,True,422.33,22.0,14.0,3.0,5,22.0,21.001,21.001,3.0,3.0,60.0,32.201,1.002,5,60.0,60.0,20.002000000000002,20.002000000000002,1.002,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,12,4 6 6 9,(6 - 4) * 9 + 6 = 24,True,782.23,41.0,18.2,3.0,5,41.0,22.0,22.0,3.0,3.0,60.0,28.801,1.002,5,60.0,60.0,20.002,3.0,1.002,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,18,2 2 7 12,12 * (7 - 2) - 2 = 24,False,782.26,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,2.001,1.402,1.002,5,2.001,2.001,1.002,1.002,1.002,60.0,20.002,0.003,5,60.0,40.001000000000005,0.003,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,1,1 2 4 7,(7 + 1 - 2) * 4 = 24,True,782.51,41.0,21.8,3.0,5,41.0,40.001000000000005,22.0,3.0,3.0,60.0,36.8,2.001,5,60.0,60.0,60.0,2.001,2.001,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,7,2 3 6 9,(6 - 2) * (9 - 3) = 24,True,782.52,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,8,1 3 5 9,(9 - 3) * (5 - 1) = 24,True,782.55,60.0,18.2,3.0,5,60.0,22.0,3.0,3.0,3.0,60.0,13.001,1.0019999999999998,5,60.0,2.001,1.0019999999999998,1.0019999999999998,1.0019999999999998,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,19,3 3 6 7,(7 * (6 - 3)) + 3 = 24,True,782.77,60.0,29.6,3.0,5,60.0,41.0,41.0,3.0,3.0,60.0,56.0,40.001,5,60.0,60.0,60.0,60.0,40.001,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,0,4 5 6 10,(10 - 6) * 5 + 4 = 24,True,783.29,60.0,40.8,21.001,5,60.0,60.0,41.0,22.0,21.001,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,36.001,0.003,5,60.0,60.0,40.001,20.002,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,13,1 4 4 8,(4 * 1) * 4 + 8 = 24,True,783.55,60.0,52.4,41.0,5,60.0,60.0,60.0,41.0,41.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,14,1 5 10 11,(11 + 1) * (10 / 5) = 24,True,783.56,41.0,18.2,3.0,5,41.0,41.0,3.0,3.0,3.0,60.0,29.6,3.0,5,60.0,60.0,22.0,3.0,3.0,60.0,32.001,0.003,5,60.0,60.0,20.002000000000002,20.002,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,2,2 5 8 11,(11 - 5) * (8 / 2) = 24,True,783.65,60.0,22.0,3.0,5,60.0,22.0,22.0,3.0,3.0,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,60.0,44.001,0.003,5,60.0,60.0,60.0,40.001000000000005,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,11,1 2 8 13,(13 - (1 + 2 + 8)) * 12 = 24,False,842.24,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,0.003,0.003,0.003,5,0.003,0.003,0.003,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,4,6 7 8 9,(8 * 6) / (9 - 7) = 24,True,842.26,60.0,22.0,3.0,5,60.0,41.0,3.0,3.0,3.0,60.0,48.6,3.0,5,60.0,60.0,60.0,60.0,3.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,3,3 4 4 13,(13 - 3) + (4 * 4) = 24,False,842.28,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,16.002,0.003,5,60.0,20.002000000000002,0.003,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,16,2 4 8 9,(9 - (4 + 2)) * 8 = 24,True,842.32,41.0,14.4,3.0,5,41.0,22.0,3.0,3.0,3.0,60.0,44.8,22.0,5,60.0,60.0,60.0,22.0,22.0,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,9,3 3 7 12,(12 - (7 - 3)) * 3 = 24,True,842.72,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,10,4 5 7 9,(9 - 5) * 7 - 4 = 24,True,843.18,60.0,29.2,20.002000000000002,5,60.0,22.0,22.0,22.0,20.002000000000002,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,6,1 8 10 11,(11 + 1) * (10 - 8) = 24,True,843.21,41.0,14.4,3.0,5,41.0,22.0,3.0,3.0,3.0,60.0,25.001,1.0019999999999998,5,60.0,60.0,3.0,1.002,1.0019999999999998,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,15,3 4 6 11,(11 - (3 + 4)) * 6 = 24,True,843.24,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_b5_bs1.jsonl,tot,5,bs1,1,gemini-2.5-flash-lite,17,1 4 5 13,(13 - 5) * (4 - 1) = 24,True,844.0,60.0,14.4,3.0,5,60.0,3.0,3.0,3.0,3.0,60.0,13.801,1.002,5,60.0,3.0,3.0,2.001,1.002,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,9,3 3 7 12,(7 - 3) * 3 * 12 = 24,False,64.7,40.0,28.6,21.0,5,40.0,40.0,21.0,21.0,21.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,20.002000000000002,12.002,0.003,5,20.002000000000002,20.002,20.002,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,5,1 11 11 13,(11 + (11 - 11)) * (13 - 1) = 24,False,64.85,40.0,20.8,2.0,5,40.0,40.0,20.001,2.0,2.0,40.0,40.0,40.0,5,40.0,40.0,40.0,40.0,40.0,20.002000000000002,4.003,0.003,5,20.002000000000002,0.003,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,13,1 4 4 8,(4 / 4 + 1) * 8 = 24,False,66.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,40.0,32.0,20.001,5,40.0,40.0,40.0,20.001,20.001,60.0,36.001,0.003,5,60.0,60.0,40.001,20.002000000000002,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,17,1 4 5 13,(13 - (5 * 1)) * 4 = 24,False,66.39,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,40.0,40.0,40.0,5,40.0,40.0,40.0,40.0,40.0,60.0,28.002,0.003,5,60.0,60.0,20.002,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,19,3 3 6 7,(7 + 3) / (6 / 3) = 24,False,66.62,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,60.0,28.0,20.0,5,60.0,20.0,20.0,20.0,20.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,7,2 3 6 9,(6 + 2) * (9 / 3) = 24,True,67.16,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,40.001,0.003,5,60.0,60.0,60.0,20.002000000000002,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,10,4 5 7 9,(5 - 4) * (7 + 9) = 24,False,68.89,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,8.4,0.001,5,20.0,20.0,1.0,1.0,0.001,20.002,4.003,0.003,5,20.002,0.003,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,12,4 6 6 9,(4 * 9) - (6 + 6) = 24,True,69.98,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,5,0.001,0.001,0.001,0.001,0.001,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,3,3 4 4 13,(13 - (3 + 4)) * 4 = 24,True,70.11,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,40.0,32.4,21.0,5,40.0,40.0,40.0,21.0,21.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,15,3 4 6 11,(11 - 3) / 4 * 6 = 24,False,120.63,20.0,16.2,1.0,5,20.0,20.0,20.0,20.0,1.0,40.0,40.0,40.0,5,40.0,40.0,40.0,40.0,40.0,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,18,2 2 7 12,(7 - (2 + 2)) * 12 = 24,False,121.65,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,16.2,1.0,5,20.0,20.0,20.0,20.0,1.0,60.0,20.002,0.003,5,60.0,40.001000000000005,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,2,2 5 8 11,(11 - 2 - 5) * 8 = 24,False,121.66,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,40.0,16.001,0.002,5,40.0,40.0,0.002,0.002,0.002,60.0,16.002,0.003,5,60.0,20.002,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,14,1 5 10 11,(11 + 1) * (10 / 5) = 24,True,121.7,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,16.2,1.0,5,20.0,20.0,20.0,20.0,1.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,8,1 3 5 9,(9 * 5) - (3 + 1) = 24,False,121.94,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,60.0,20.002,0.003,5,60.0,20.002000000000002,20.002,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,16,2 4 8 9,(9 / (4 - 2)) * 8 = 36,False,121.95,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,5,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,5,0.003,0.003,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,1,1 2 4 7,(7 - (1 + 2)) * 4 = 24,False,122.02,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,4,6 7 8 9,8 * (9 - 7) + 6 = 24,False,122.22,40.0,24.8,21.0,5,40.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,60.0,24.002,0.003,5,60.0,40.001000000000005,20.002000000000002,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,0,4 5 6 10,4 * 6 + 10 - 5 = 24,False,122.41,20.0,12.4,1.0,5,20.0,20.0,20.0,1.0,1.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,11,1 2 8 13,13 + 8 + 1 + 2 = 24,True,122.42,2.001,0.4,0.0,5,2.001,0.0,0.0,0.0,0.0,40.0,40.0,40.0,5,40.0,40.0,40.0,40.0,40.0,60.0,44.001,0.003,5,60.0,60.0,60.0,40.001,0.003
tot_b5_bs16.jsonl,tot,5,bs16,16,gemini-2.5-flash-lite,6,1 8 10 11,(11 - (10 - 1)) * 8 = 24,False,122.47,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,5,40.0,40.0,40.0,40.0,40.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,7,2 3 6 9,(6 / 3 + 3) * 9 = 24,False,242.75,20.0,8.4,0.0,5,20.0,20.0,1.0,1.0,0.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,40.001,8.003,0.003,5,40.001,0.003,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,3,3 4 4 13,(13 - 3) + (4 * 4) = 24,False,245.53,20.0,4.2,0.0,5,20.0,1.0,0.0,0.0,0.0,20.0,8.0,0.0,5,20.0,20.0,0.002,0.0,0.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,13,1 4 4 8,(8 - 1) * 4 - 4 = 24,True,248.18,20.0,8.0,0.0,5,20.0,20.0,0.0,0.0,0.0,20.001,4.001,0.001,5,20.001,0.002,0.001,0.001,0.001,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,2,2 5 8 11,(11 + 5) * (8 / 2) = 24,False,303.75,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,40.0,24.0,20.0,5,40.0,20.001,20.0,20.0,20.0,60.0,20.002,0.003,5,60.0,40.001000000000005,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,19,3 3 6 7,(6 - 3) + (3 * 7) = 24,True,308.0,40.0,16.2,0.0,5,40.0,40.0,1.0,0.001,0.0,40.0,28.0,20.0,5,40.0,40.0,20.0,20.0,20.0,60.0,20.002,0.003,5,60.0,40.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,18,2 2 7 12,(12 - (7 - (2 * 2))) = 24,False,308.09,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,4.401,0.0,5,20.0,2.0,0.002,0.001,0.0,60.0,24.001,0.001,5,60.0,60.0,0.003,0.003,0.001
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,5,1 11 11 13,(13 - 11) * (11 + 1) = 24,True,361.53,1.0,0.401,0.001,5,1.0,1.0,0.001,0.001,0.001,20.0,12.001,0.001,5,20.0,20.0,20.0,0.002,0.001,60.0,28.002,0.003,5,60.0,60.0,20.002000000000002,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,12,4 6 6 9,4 * (9 - (6 - 6)) = 24,False,362.5,20.0,12.2,0.0,5,20.0,20.0,20.0,1.0,0.0,60.0,36.001,20.0,5,60.0,40.001000000000005,40.001000000000005,20.001,20.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,8,1 3 5 9,(5 - 3) * (9 + 1) = 24,False,363.54,20.0,4.4,0.0,5,20.0,1.0,1.0,0.0,0.0,40.001000000000005,24.0,20.0,5,40.001000000000005,20.001,20.0,20.0,20.0,60.0,44.001,20.002000000000002,5,60.0,60.0,60.0,20.002000000000002,20.002000000000002
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,15,3 4 6 11,(11 - (3 + 4)) * 6 = 24,True,365.31,60.0,32.6,2.0,5,60.0,41.0,40.0,20.0,2.0,40.0,20.0,0.002,5,40.0,20.0,20.0,20.0,0.002,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,1,1 2 4 7,(7 + (4 - 1)) * 2 = 24,False,368.25,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,0,4 5 6 10,(10 - 4) * 5 - 6 = 24,True,369.64,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,8.2,0.001,5,20.0,20.0,1.0,0.001,0.001,60.0,44.001,0.003,5,60.0,60.0,60.0,40.001000000000005,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,17,1 4 5 13,(13 - 4 + 5) * 1 = 24,False,420.76,20.0,8.2,0.0,5,20.0,20.0,1.0,0.001,0.0,20.0,4.201,0.001,5,20.0,1.0,0.001,0.001,0.001,40.001000000000005,24.002,0.003,5,40.001000000000005,40.001000000000005,40.0,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,4,6 7 8 9,6 * (8 + 7 - 9) = 24,False,420.94,20.0,8.4,0.0,5,20.0,20.0,1.0,1.0,0.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,11,1 2 8 13,(8 * (1 + 2)) * 13 = 24,False,422.03,20.0,8.4,0.0,5,20.0,20.0,1.0,1.0,0.0,40.0,24.0,20.0,5,40.0,20.0,20.0,20.0,20.0,0.003,0.003,0.003,5,0.003,0.003,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,16,2 4 8 9,(8 - (4 - 2)) * 9 = 24,False,422.64,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,40.0,32.0,20.0,5,40.0,40.0,40.0,20.001,20.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,9,3 3 7 12,(7 - (12 / 3)) * 3 = 24,False,422.93,1.0,0.4,0.0,5,1.0,1.0,0.0,0.0,0.0,40.0,32.0,20.0,5,40.0,40.0,40.0,20.0,20.0,60.0,20.002,0.003,5,60.0,40.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,14,1 5 10 11,(10 / 5) * (11 - 1) = 24,False,427.18,1.0,1.0,1.0,5,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,5,20.0,20.0,20.0,20.0,20.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,10,4 5 7 9,(7 * (9 - 5)) - 4 = 24,True,427.94,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,8.8,0.002,5,20.0,20.0,2.0,2.0,0.002,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs2.jsonl,tot,5,bs2,2,gemini-2.5-flash-lite,6,1 8 10 11,(11 + 1) * (10 - 8) = 24,True,438.67,20.0,8.2,0.0,5,20.0,20.0,1.0,0.0,0.0,20.001,8.201,0.002,5,20.001,20.0,1.0,0.002,0.002,60.0,16.002,0.003,5,60.0,20.002000000000002,0.003,0.003,0.003
tot_b5_bs4.jsonl,tot,5,bs4,4,gemini-2.5-flash-lite,19,3 3 6 7,(7 - 3) * (6 / 3) * 3 = 24,False,183.49,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,40.0,36.0,20.0,5,40.0,40.0,40.0,40.0,20.0,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001000000000005,0.003,0.003
tot_b5_bs4.jsonl,tot,5,bs4,4,gemini-2.5-flash-lite,9,3 3 7 12,(7 - (3 + 3)) * 12 = 24,False,184.93,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,4.201,0.001,5,20.0,1.0,0.001,0.001,0.001,40.001,8.003,0.003,5,40.001,0.003,0.003,0.003,0.003
tot_b5_bs4.jsonl,tot,5,bs4,4,gemini-2.5-flash-lite,2,2 5 8 11,(5 - 2) * 8 * 11 / 11 = 24,False,185.88,20.0,4.8,1.0,5,20.0,1.0,1.0,1.0,1.0,40.0,24.0,20.0,5,40.0,20.001,20.0,20.0,20.0,60.0,12.002,0.002,5,60.0,0.003,0.003,0.003,0.002
tot_b5_bs4.jsonl,tot,5,bs4,4,gemini-2.5-flash-lite,18,2 2 7 12,12 * (7 - (2 + 2)) = 24,False,208.11,20.0,16.0,0.0,5,20.0,20.0,20.0,20.0,0.0,40.0,28.2,1.0,5,40.0,40.0,40.0,20.0,1.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_b5_bs4.jsonl,tot,5,bs4,4,gemini-2.5-flash-lite,5,1 11 11 13,1 * (11 + 13) = 24,False,213.61,20.0,8.0,0.0,5,20.0,20.0,0.001,0.001,0.0,40.0,32.001,20.001,5,40.0,40.0,40.0,20.002,20.001,0.003,0.003,0.003,5,0.003,0.003,0.003,0.003,0.003
tot_b5_bs4.jsonl,tot,5,bs4,4,gemini-2.5-flash-lite,14,1 5 10 11,(10 / 5) * (11 + 1) = 24,True,244.52,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,20.0,8.2,0.001,5,20.0,20.0,1.0,0.001,0.001,60.0,24.002,0.002,5,60.0,60.0,0.003,0.003,0.002
